Func_id,Func_name,Algibacter_wandonensis_CECT_8301,Alteromonas_macleodii_ATCC_27126,Anabaena_sp_PCC_7108,Arenibacter_echinorum_DSM_23522,Bizionia_echini_DSM_23925,Candidatus_Pelagibacter_ubique_SAR11_HTCC1062,Cellulophaga_fucicola_DSM_24786,Cellulophaga_lytica_LIM_21_DSM_7489,Cellulophaga_tyrosinoxydans_DSM_21164,Crocosphaera_watsonii_WH_8501,Dokdonia_pacifica_DSM_25597,Dokdonia_sp_PRO95,Eudoraea_adriatica_DSM_19308,Eudoraea_chungangensis_Aa_C5,Eudoraea_chungangensis_Aa_D4,Flagellimonas_sp_Aa_F7,Flavobacterium_branchiophilum_FL_15,Flavobacterium_columnare_ATCC_49512,Flavobacterium_indicum_GPTSA100_9,Flavobacterium_johnsoniae_UW101_ATCC_17061,Flavobacterium_psychrophilum_JIP02_86,Formosa_agariphila_KMM_3901,Formosa_spongicola_DSM_22637,Gaetbulibacter_saemankumensis_DSM_17032,Galbibacter_marinus_ck_I2_15,Idiomarina_loihiensis_GSL_199,Imtechella_halotolerans_K1,Joostella_marina_DSM_19592,Kordia_algicida_OT_1,Kordia_periserrulae_DSM_25731,Kriegella_aquimaris_DSM_19886,Lacinutrix_sp_DN105,Lacinutrix_sp_DN112,Lacinutrix_sp_Hel_I_90,Lacinutrix_venerupis_DOK2_8,Lutibacter_maritimus_DSM_24450,Maribacter_arcticus_DSM_23546,Maribacter_polysiphoniae_DSM_23514,Maribacter_spongiicola_DSM_25233,Maribacter_vaceletii_DSM_25230,Muricauda_antarctica_DSM_26351,Muricauda_pacifica_DSM_25027,Muriicola_jejuensis_DSM_21206,Nonlabens_spongiae_JCM_13191,Nonlabens_ulvanivorans_DSM_22727,Polaribacter_haliotis_RA4_7,Polaribacter_sp_MED152,Prochlorococcus_marinus_MIT9515,Psychroserpens_sp_Hel_I_66,Pustulibacterium_marinum_CGMCC_1_12333,Robiginitalea_myxolifaciens_DSM_21019,Roseobacter_litoralis_Och_149,Ruegeria_pomeroyi_DSS_3,Sinomicrobium_oceani_CGMCC_1_12145,Spongiimicrobium_salis_DN50,Spongiimicrobium_salis_Da_B9,Synechococcus_sp_WH_8016,Tamlana_sedimentorum_JCM_19808,Tenacibaculum_adriaticum_DSM_18961,Tenacibaculum_mesophilum_DSM_13764,Trichodesmium_erythraeum_IMS101,Winogradskyella_arenosi_CECT_7958,Winogradskyella_eximia_CECT_7946,Winogradskyella_jejuensis_DSM_25330,Winogradskyella_sp_J14_2,Zobellia_galactanivorans_DsijT
pfam08814,XisH protein,0,0,0.0013392,0,0,0,0,0,0,0.001023991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193949,0,0,0,0,0
pfam09722,Protein of unknown function (DUF2384),0,0,0,0,0,0,0,0,0,0,0.000201288,0,0,0,0,0.000264831,0,0,0,0,0,0,0,0,0.000637349,0,0,0.00024975,0,0.000242248,0,0,0.000245761,0,0.000346021,0,0,0,0,0,0,0,0,0.000645786,0,0,0,0,0.00028777,0,0,0.000436967,0.000229621,0,0,0,0,0,0,0,0.000193949,0,0,0,0,0
pfam09856,Predicted transcriptional regulator (DUF2083),0,0,0,0,0,0.00071736,0,0,0,0,0,0,0,0,0,0,0.00034188,0,0,0.000196117,0,0,0.000337724,0,0,0,0,0,0,0.000242248,0,0,0,0.000285225,0,0,0,0,0,0,0,0,0,0.000322893,0,0,0,0,0,0,0,0.000655451,0.000459242,0,0,0,0,0,0.000334784,0,0,0,0.000267237,0.000349162,0,0
pfam09903,Uncharacterized protein conserved in bacteria (DUF2130),0,0,0,0,0,0,0.000286123,0,0,0,0,0.000329164,0,0,0,0,0,0,0.00036523,0.000196117,0,0,0.000337724,0.000364166,0,0,0,0,0,0,0.000199442,0,0,0,0,0,0.000531915,0.000222767,0.000256805,0,0,0,0,0,0,0,0,0.00050813,0.00028777,0,0,0,0,0,0,0,0,0,0,0,0,0.000307409,0,0,0,0.000219154
pfam09990,Predicted membrane protein (DUF2231),0,0,0.000956572,0,0,0,0,0,0,0.000292569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222767,0,0,0,0,0,0,0,0,0,0.00101626,0,0,0,0,0,0.00023359,0,0,0.000656599,0,0,0,0.000387898,0,0,0,0,0
pfam10589,NADH-ubiquinone oxidoreductase-F iron-sulfur binding region,0,0,0.000191314,0,0,0.00143472,0,0,0,0,0,0,0,0,0,0,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436967,0.000688863,0,0,0,0,0,0,0,0,0,0,0,0,0
pfam12487,Protein of unknown function (DUF3703),0.00024975,0.000507485,0,0,0.000325521,0,0,0.000297796,0,0,0.000201288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245761,0,0,0,0,0.000222767,0,0,0,0,0,0.000322893,0,0,0.000734484,0,0,0,0,0,0,0,0,0,0,0.000285388,0.000334784,0.000326904,0,0.000307409,0,0,0,0
pfam13004,"Putative binding domain, N-terminal",0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196117,0,0.000550964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243784,0,0,0,0,0.000595061,0.000734484,0,0,0.000263435,0,0,0,0.00023359,0,0,0,0.000570776,0,0,0,0.000307409,0.000267237,0,0,0
pfam13148,Protein of unknown function (DUF3987),0,0,0,0,0.000325521,0,0,0.000297796,0,0.000438853,0,0,0,0,0,0,0,0,0.00036523,0,0,0,0.000337724,0,0,0.000368053,0,0,0,0,0,0,0.000245761,0,0,0,0,0.000222767,0,0,0,0,0,0.000322893,0,0,0,0,0,0.000263435,0,0,0,0,0,0,0,0,0.000669568,0,0,0.000307409,0,0,0,0
pfam13186,Iron-sulfur cluster-binding domain,0.00024975,0.000253743,0,0,0.000325521,0,0,0,0,0,0.000201288,0,0,0,0,0,0,0,0.00036523,0,0,0,0,0,0,0,0,0,0.0008726,0.000484496,0,0.000230894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218484,0.000229621,0,0.000245158,0,0,0,0,0,0,0,0,0,0,0
pfam13301,Protein of unknown function (DUF4079),0,0,0.000573943,0,0,0,0,0,0,0.000731422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984898,0,0,0,0.000775795,0,0,0,0,0
pfam13392,HNH endonuclease,0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196117,0.000399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317763,0,0,0,0.000294811,0,0,0,0,0,0,0.000367242,0,0.00028777,0.00052687,0,0,0,0,0,0,0.000328299,0.000285388,0,0,0,0.000307409,0.000267237,0,0.000327976,0.000219154
pfam13643,Domain of unknown function (DUF4145),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399202,0.000275482,0.000337724,0.000364166,0,0,0,0.00024975,0,0.000242248,0,0,0,0,0,0,0.000265957,0.000222767,0,0,0.000243784,0,0,0,0,0.00029753,0,0,0.00028777,0,0,0,0,0.00023359,0,0,0,0,0,0,0.000193949,0.000307409,0,0,0.000327976,0
pfam13740,ACT domain,0.00024975,0.000507485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036523,0.000196117,0,0.000275482,0,0,0,0,0,0,0,0,0,0.000230894,0,0.000285225,0.000346021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028777,0,0,0,0,0,0,0,0,0.000285388,0,0,0,0.000307409,0.000267237,0.000349162,0.000327976,0
pfam13749,Putative ATP-dependent DNA helicase recG C-terminal,0.0004995,0,0,0,0,0,0,0.000297796,0,0,0,0,0,0,0,0,0,0,0,0,0.000399202,0,0.000337724,0,0.000318674,0,0,0.00024975,0,0,0,0.000461787,0,0,0,0,0,0.000222767,0.000256805,0,0,0,0,0,0,0.00029753,0,0,0,0,0,0,0,0.000467181,0,0,0,0,0,0,0,0,0,0,0,0.000219154
pfam13975,gag-polyprotein putative aspartyl protease,0.00024975,0.000761228,0.000382629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337724,0,0,0.000368053,0,0,0,0,0,0.000230894,0,0,0,0,0,0,0,0,0.000243784,0,0,0,0,0,0,0,0,0,0,0.000218484,0.000229621,0,0,0,0,0,0.000334784,0,0.000387898,0,0,0,0,0
pfam14117,Domain of unknown function (DUF4287),0,0,0,0,0,0,0,0,0,0,0.000201288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021815,0,0.000398883,0,0,0,0,0,0.000265957,0,0.000256805,0,0,0,0.000328947,0.000322893,0,0,0,0,0,0,0.000345185,0,0,0.00023359,0.000245158,0.00021106,0,0,0,0,0,0.000307409,0.000267237,0.000349162,0,0
pfam15979,Glycosyl hydrolase family 115,0.0004995,0.000253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196117,0,0.000275482,0,0,0.000318674,0,0,0,0,0,0,0,0,0,0,0,0,0.0006683,0,0,0.000243784,0,0,0,0,0,0,0,0,0.00052687,0,0,0,0.00023359,0,0,0,0.000285388,0,0,0,0,0,0,0,0.000219154
pfam16138,Domain of unknown function (4846),0,0,0,0,0,0,0,0,0,0,0.000201288,0,0,0,0,0.000264831,0.00034188,0,0,0.000196117,0,0,0,0,0,0,0,0,0.00021815,0.000242248,0,0,0.000245761,0.000285225,0.000346021,0,0,0,0,0,0,0.00024079,0,0,0,0,0,0,0.00028777,0,0,0,0,0,0.000245158,0,0,0,0,0,0,0,0.000267237,0.000349162,0.000327976,0
pfam17147,Pyruvate:ferredoxin oxidoreductase core domain II,0,0,0.000191314,0.000227635,0,0,0,0,0,0.000146284,0,0,0.000279408,0,0,0.000264831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199442,0.000230894,0,0,0,0.000635526,0,0.000222767,0,0,0,0,0.000328947,0,0,0,0,0,0,0,0.000345185,0,0,0,0.000245158,0.00021106,0,0.000285388,0,0,0,0,0,0,0,0
pfam00223,Photosystem I psaA/psaB protein,0,0,0.000382629,0,0,0,0,0,0,0.000877706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101626,0,0,0,0,0,0,0,0,0.000656599,0,0,0,0.000387898,0,0,0,0,0
pfam01149,Formamidopyrimidine-DNA glycosylase N-terminal domain,0,0.000507485,0.000191314,0,0,0.00071736,0,0,0,0.000146284,0,0,0,0,0,0,0,0,0,0.000196117,0,0,0,0,0,0.000368053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322893,0,0,0,0.00050813,0.00028777,0,0,0.000218484,0.000229621,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam01183,Glycosyl hydrolases family 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0.000275482,0,0,0,0,0.000365764,0,0.00021815,0.000242248,0.000199442,0,0.000245761,0,0,0,0,0,0,0,0,0,0,0,0.0003427,0,0,0,0,0.000263435,0,0,0.000229621,0,0,0,0,0,0,0,0,0,0,0,0,0
pfam02233,NAD(P) transhydrogenase beta subunit,0,0.000253743,0.000191314,0.000227635,0,0.00071736,0,0,0,0.000146284,0,0,0.000279408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199442,0,0,0,0,0.000317763,0,0,0,0,0,0,0.000328947,0,0,0,0,0.00050813,0,0,0,0.000218484,0.000229621,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam02366,Dolichyl-phosphate-mannose-protein mannosyltransferase,0,0.000507485,0.000191314,0,0,0,0.000286123,0.000297796,0,0.000146284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245761,0,0,0.000317763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263435,0.000345185,0,0,0,0,0.00021106,0,0,0,0,0.000387898,0,0.000267237,0,0,0
pfam02660,Glycerol-3-phosphate acyltransferase,0,0.000253743,0.000382629,0,0,0.00071736,0,0,0,0.000292569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050813,0,0,0,0.000218484,0.000229621,0,0,0,0.000328299,0,0,0,0.000581846,0,0,0,0,0
pfam02900,Catalytic LigB subunit of aromatic ring-opening dioxygenase,0,0.000253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034188,0,0.00036523,0.000196117,0,0,0,0.000364166,0.000318674,0.000368053,0.000365764,0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0.000243784,0,0,0,0,0,0,0,0,0.000263435,0,0,0.000229621,0.00023359,0,0,0,0,0.000334784,0,0,0,0,0,0,0
pfam03055,Retinal pigment epithelial membrane protein,0,0,0.000382629,0,0,0,0,0,0,0.000731422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285225,0,0,0,0,0,0,0,0,0.000328947,0,0,0,0,0.00050813,0,0,0,0,0,0,0,0,0.000328299,0,0,0,0.000581846,0,0,0,0,0
pfam03070,TENA/THI-4/PQQC family,0,0.000253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199442,0,0,0,0,0,0,0,0.000256805,0,0,0,0,0,0,0,0,0.00050813,0,0.000263435,0,0.000655451,0.000459242,0,0,0,0,0.000285388,0.000334784,0,0.000387898,0,0,0,0,0
pfam04073,Aminoacyl-tRNA editing domain,0,0.000507485,0.000191314,0,0,0.00071736,0,0,0,0.000146284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050813,0,0.000263435,0,0.000218484,0.000459242,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam04263,"Thiamin pyrophosphokinase, catalytic domain",0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0,0,0.000364166,0,0,0,0,0,0,0,0,0,0,0,0.000317763,0,0,0,0,0,0,0,0,0,0.00029753,0.000367242,0,0,0.000263435,0,0.000218484,0.000229621,0,0,0,0,0.000285388,0,0,0,0,0,0,0,0
pfam04265,"Thiamin pyrophosphokinase, vitamin B1 binding domain",0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034188,0.000365631,0.00036523,0.000196117,0.000399202,0,0,0.000364166,0,0,0,0,0,0,0,0,0,0,0,0.000317763,0,0,0,0,0,0,0,0,0,0.00029753,0.000367242,0,0,0.000263435,0,0.000218484,0.000229621,0,0,0,0,0.000285388,0,0,0,0,0,0,0,0
pfam05153,Myo-inositol oxygenase,0.00024975,0,0,0,0,0,0,0,0,0,0,0,0.000279408,0.000301477,0.00030248,0,0,0,0,0.000196117,0,0,0,0,0,0,0,0,0,0,0.000199442,0,0,0,0,0,0.000265957,0.000222767,0,0,0.000243784,0,0,0,0,0,0,0,0,0,0,0.000218484,0,0.000467181,0,0.00021106,0,0,0,0,0,0,0,0,0,0.000219154
pfam05593,RHS Repeat,0.00024975,0,0,0,0,0,0,0,0,0.000438853,0,0,0,0,0,0,0.00034188,0,0,0.000392234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245158,0.000422119,0,0,0,0.000653808,0.000193949,0,0,0,0,0.000219154
pfam05996,Ferredoxin-dependent bilin reductase,0,0,0.000191314,0,0,0,0,0,0,0.000585138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152439,0,0,0,0,0,0,0,0,0.000984898,0,0,0,0.000581846,0,0,0,0,0
pfam06508,Queuosine biosynthesis protein QueC,0,0.000253743,0.000382629,0,0,0,0,0,0,0.000146284,0,0,0,0,0,0,0.00034188,0,0,0,0,0,0,0,0,0.000368053,0,0,0,0,0.000199442,0.000230894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050813,0,0,0.000345185,0,0.000229621,0,0.000245158,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam06713,Bacterial PH domain,0,0,0,0.000227635,0,0,0.000286123,0.000297796,0,0,0,0,0.000279408,0,0,0,0,0,0.00036523,0,0,0.000275482,0,0,0,0,0,0,0,0,0.000199442,0,0,0,0.000346021,0,0.000265957,0.000222767,0,0,0,0,0,0.000322893,0,0,0,0,0.00028777,0,0,0,0,0.00023359,0,0,0,0,0,0,0,0.000307409,0,0,0,0
pfam06736,Protein of unknown function (DUF1211),0,0,0,0,0,0,0,0,0.000311624,0.000146284,0.000201288,0.000329164,0,0.000301477,0.00030248,0,0,0,0,0,0,0,0.000337724,0,0,0,0.000365764,0,0.00021815,0,0,0,0,0,0,0,0,0,0,0,0.000243784,0.00024079,0.000328947,0,0.0003427,0,0,0,0,0,0.000345185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pfam06831,Formamidopyrimidine-DNA glycosylase H2TH domain,0,0.000507485,0.000191314,0,0,0.00071736,0,0,0,0.000146284,0,0,0,0,0,0,0,0,0,0.000196117,0,0,0,0,0,0.000368053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322893,0,0,0,0.00050813,0.00028777,0,0,0.000218484,0.000229621,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam07831,Pyrimidine nucleoside phosphorylase C-terminal domain,0,0,0,0.000227635,0.000325521,0,0,0,0,0,0.000201288,0,0,0,0,0.000264831,0,0,0,0,0,0,0,0,0.000318674,0.000368053,0,0.00024975,0,0,0,0,0,0,0,0,0,0.000222767,0,0,0,0.00024079,0,0.000322893,0,0,0,0,0,0,0,0.000436967,0.000229621,0.00023359,0,0,0,0,0,0,0,0,0,0,0,0
pfam08000,Bacterial PH domain,0,0.000253743,0,0.000227635,0,0,0.000286123,0.000297796,0,0,0,0,0,0,0,0,0.00034188,0,0,0.000196117,0.000399202,0.000275482,0,0,0,0,0,0,0,0,0,0,0,0,0.000346021,0,0,0,0,0,0,0,0,0,0.0003427,0,0.000367242,0,0,0,0,0,0,0,0,0,0,0.000285388,0.000334784,0,0,0.000307409,0,0,0,0
pfam09234,Domain of unknown function (DUF1963),0,0,0,0,0,0,0,0,0,0.000146284,0.000201288,0,0,0,0,0,0,0,0,0.000392234,0,0.000550964,0.000337724,0,0,0,0,0,0.00021815,0,0,0,0,0,0,0,0,0,0.000256805,0.000294811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326904,0,0.000614817,0.000267237,0,0,0
pfam09367,CpeS-like protein,0,0,0.000382629,0,0,0,0,0,0,0.000438853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050813,0,0,0,0,0,0,0,0,0.001313198,0,0,0,0.000775795,0,0,0,0,0
pfam10013,Uncharacterized protein conserved in bacteria (DUF2256),0,0.000253743,0.000191314,0,0,0,0,0.000297796,0.000311624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368053,0,0,0.00021815,0,0,0,0,0.000285225,0,0,0,0,0,0,0,0.00024079,0,0,0,0,0.000367242,0,0.00028777,0,0.000345185,0,0,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0.000349162,0,0
pfam10518,TAT (twin-arginine translocation) pathway signal sequence,0,0.000253743,0.000191314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024079,0,0,0,0,0,0,0,0,0,0.000873935,0.000918485,0.00023359,0.000245158,0,0,0,0,0,0,0,0,0,0,0
pfam11175,Protein of unknown function (DUF2961),0.00024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059322,0,0,0,0,0,0.000275482,0,0,0,0,0,0,0,0,0.000398883,0.000692681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285388,0,0,0,0,0,0,0.000327976,0.000219154
pfam11741,AMIN domain,0,0.000253743,0.000765257,0,0,0,0,0,0,0.000438853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218484,0.000229621,0,0,0,0,0,0,0,0.000581846,0,0,0,0,0
pfam12008,Type I restriction and modification enzyme - subunit R C terminal,0,0.000253743,0,0,0,0,0,0,0.000311624,0,0.000201288,0,0,0,0,0,0,0,0,0.000196117,0,0.000275482,0,0,0,0,0.000365764,0.00024975,0,0,0.000199442,0,0,0.000285225,0,0,0,0.000222767,0.000256805,0,0,0,0.000328947,0,0,0.00029753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326904,0,0,0,0,0,0
pfam12215,"beta-glucosidase 2, glycosyl-hydrolase family 116 N-term",0,0,0.000191314,0,0,0,0,0,0,0.000292569,0,0,0,0,0,0.000794492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328299,0.000856164,0,0,0.000193949,0,0,0,0,0.000438308
pfam12769,"4TM region of pyridine nucleotide transhydrogenase, mitoch",0,0.000253743,0.000191314,0.000227635,0,0.00071736,0,0,0,0.000146284,0,0,0.000279408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199442,0,0,0,0,0.000317763,0,0,0,0,0,0,0.000328947,0,0,0,0,0.00050813,0,0,0,0.000218484,0.000229621,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam12787,EcsC protein family,0,0,0.000191314,0,0,0,0,0,0.000311624,0,0,0,0,0,0,0,0,0,0,0,0,0.000275482,0,0,0,0,0,0,0,0,0.000199442,0,0,0.000285225,0,0,0,0,0,0,0,0,0,0,0.0003427,0,0,0,0.00057554,0,0,0.000218484,0.000229621,0,0.000245158,0,0,0,0,0,0,0.000307409,0.000267237,0,0,0.000219154
pfam13160,Protein of unknown function (DUF3995),0.00024975,0,0,0,0,0,0,0,0.000311624,0,0,0,0,0,0,0.000264831,0,0,0,0.000196117,0,0,0,0,0,0,0.000365764,0.00024975,0,0,0.000199442,0.000230894,0,0.000285225,0,0,0,0,0,0.000294811,0,0.00024079,0,0,0,0,0,0,0,0,0,0,0,0,0.000245158,0,0,0,0,0,0,0,0,0,0,0.000438308
pfam13289,SIR2-like domain,0,0,0,0,0,0,0,0,0,0,0.000402576,0,0,0,0,0,0,0,0,0,0,0.000826446,0.000337724,0,0,0,0,0.0004995,0.00021815,0,0,0,0.000245761,0,0,0,0,0.000222767,0,0,0,0,0,0,0.0003427,0,0,0,0.00028777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219154
pfam13418,"Galactose oxidase, central domain",0.00024975,0,0,0,0.000325521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337724,0,0,0,0,0,0,0,0.000199442,0,0,0,0,0,0.000265957,0,0,0.000589623,0.000243784,0,0,0,0,0,0,0,0,0.000263435,0.000345185,0,0,0,0,0.000422119,0,0,0,0,0,0,0,0.000349162,0,0.000219154
pfam13596,PAS domain,0.00024975,0,0.000382629,0.000227635,0,0,0,0,0,0,0,0.000329164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365764,0,0,0,0,0,0,0,0.000346021,0.000317763,0,0.000222767,0,0,0,0,0,0,0,0,0.000367242,0,0,0.000263435,0,0,0,0,0,0,0,0.000285388,0,0,0,0.000307409,0,0,0,0.000219154
pfam13704,Glycosyl transferase family 2,0,0,0.000191314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002525832,0,0,0,0,0.000285388,0,0,0.000193949,0,0,0,0,0
pfam13784,Fic/DOC family N-terminal,0,0,0,0,0.000325521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337724,0,0.000318674,0,0.000365764,0.0004995,0,0.000242248,0.000199442,0.000230894,0,0,0,0,0,0,0.000256805,0.000294811,0,0,0.000328947,0,0,0,0,0,0,0,0.000345185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327976,0
pfam14065,Protein of unknown function (DUF4255),0,0,0,0,0,0,0,0,0,0,0.000603865,0,0,0,0,0,0,0,0,0.000196117,0,0,0,0,0,0,0,0,0.0004363,0.000484496,0.000199442,0,0.000245761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218484,0,0,0.000245158,0.00021106,0,0,0,0.000326904,0,0,0,0,0,0
pfam14218,Circadian oscillating protein COP23,0,0,0.000573943,0,0,0,0,0,0,0.000438853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155159,0,0,0,0,0
pfam14300,Domain of unknown function (DUF4375),0,0,0,0,0,0,0,0,0,0,0.000201288,0,0,0,0,0,0.00034188,0,0,0.000196117,0,0,0,0,0,0,0,0,0,0,0,0.000230894,0,0.000285225,0,0,0,0,0,0,0,0,0,0.000322893,0,0.000892591,0,0,0.00028777,0,0,0,0,0,0,0,0,0.000285388,0,0.000326904,0,0,0,0.000349162,0.000327976,0
pfam14397,Sugar-transfer associated ATP-grasp,0.00024975,0,0,0,0,0,0.000286123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337724,0,0,0,0,0,0,0,0.000398883,0.000230894,0.000245761,0,0,0,0,0,0.000256805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735474,0.00021106,0,0,0,0,0,0,0,0,0.000327976,0.000219154
pfam14870,Photosynthesis system II assembly factor YCF48,0,0.000253743,0.000191314,0,0,0,0,0,0,0.000146284,0,0,0,0,0,0,0,0,0,0,0.000798403,0,0,0,0,0.000368053,0,0.00024975,0.0004363,0,0,0,0.000245761,0.000285225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050813,0,0,0,0,0,0,0,0,0.000328299,0,0,0,0.000193949,0,0,0,0,0
pfam14885,Hypothetical glycosyl hydrolase family 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000550964,0,0,0,0,0,0,0,0,0.000398883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001426941,0,0,0,0.000922226,0.000534474,0,0,0
